file path,file type,any rate
chainer\functions\loss\__init__.py,untyped,0
chainer\functions\math\arctanh.py,untyped,0
chainer\functions\math\average.py,untyped,0
chainer\functions\math\basic_math.py,untyped,0
chainer\functions\math\batch_l2_norm_squared.py,untyped,0
chainer\functions\math\bias.py,untyped,0
chainer\functions\math\ceil.py,untyped,0
chainer\functions\math\cholesky.py,untyped,0
chainer\functions\math\clip.py,untyped,0
chainer\functions\math\cumprod.py,untyped,0
chainer\functions\math\cumsum.py,untyped,0
chainer\functions\math\det.py,untyped,0
chainer\functions\math\digamma.py,untyped,0
chainer\functions\math\einsum.py,untyped,0
chainer\functions\math\erf.py,untyped,0
chainer\functions\math\erfc.py,untyped,0
chainer\functions\math\erfcinv.py,untyped,0
chainer\functions\math\erfcx.py,untyped,0
chainer\functions\math\erfinv.py,untyped,0
chainer\functions\math\exponential.py,untyped,0
chainer\functions\math\exponential_m1.py,untyped,0
chainer\functions\math\fft.py,untyped,0
chainer\functions\math\fix.py,untyped,0
chainer\functions\math\floor.py,untyped,0
chainer\functions\math\fmod.py,untyped,0
chainer\functions\math\hyperbolic.py,untyped,0
chainer\functions\math\identity.py,untyped,0
chainer\functions\math\inv.py,untyped,0
chainer\functions\math\lgamma.py,untyped,0
chainer\functions\math\linear_interpolate.py,untyped,0
chainer\functions\math\logarithm_1p.py,untyped,0
chainer\functions\math\logsumexp.py,untyped,0
chainer\functions\math\log_ndtr.py,untyped,0
chainer\functions\math\matmul.py,untyped,0
chainer\functions\math\maximum.py,untyped,0
chainer\functions\math\minimum.py,untyped,0
chainer\functions\math\minmax.py,untyped,0
chainer\functions\math\ndtr.py,untyped,0
chainer\functions\math\ndtri.py,untyped,0
chainer\functions\math\polygamma.py,untyped,0
chainer\functions\math\prod.py,untyped,0
chainer\functions\math\scale.py,untyped,0
chainer\functions\math\sign.py,untyped,0
chainer\functions\math\sparse_matmul.py,untyped,0
chainer\functions\math\sqrt.py,untyped,0
chainer\functions\math\square.py,untyped,0
chainer\functions\math\sum.py,untyped,0
chainer\functions\math\tensordot.py,untyped,0
chainer\functions\math\trigonometric.py,untyped,0
chainer\functions\math\zeta.py,untyped,0
chainer\functions\math\__init__.py,untyped,0
chainer\functions\noise\dropout.py,untyped,0
chainer\functions\noise\gaussian.py,untyped,0
chainer\functions\noise\gumbel_softmax.py,untyped,0
chainer\functions\noise\simplified_dropconnect.py,untyped,0
chainer\functions\noise\zoneout.py,untyped,0
chainer\functions\noise\__init__.py,untyped,0
chainer\functions\normalization\batch_normalization.py,untyped,0
chainer\functions\normalization\batch_renormalization.py,untyped,0
chainer\functions\normalization\decorrelated_batch_normalization.py,untyped,0
chainer\functions\normalization\group_normalization.py,untyped,0
chainer\functions\normalization\l2_normalization.py,untyped,0
chainer\functions\normalization\layer_normalization.py,untyped,0
chainer\functions\normalization\local_response_normalization.py,untyped,0
chainer\functions\normalization\__init__.py,untyped,0
chainer\functions\pooling\average_pooling_2d.py,untyped,0
chainer\functions\pooling\average_pooling_nd.py,untyped,0
chainer\functions\pooling\average_pooling_nd_kernel.py,untyped,0
chainer\functions\pooling\max_pooling_nd.py,untyped,0
chainer\functions\pooling\max_pooling_nd_kernel.py,untyped,0
chainer\functions\pooling\pooling_2d.py,untyped,0
chainer\functions\pooling\pooling_nd.py,untyped,0
chainer\functions\pooling\pooling_nd_kernel.py,untyped,0
chainer\functions\pooling\roi_average_align_2d.py,untyped,0
chainer\functions\pooling\roi_average_pooling_2d.py,untyped,0
chainer\functions\pooling\roi_max_align_2d.py,untyped,0
chainer\functions\pooling\roi_max_pooling_2d.py,untyped,0
chainer\functions\pooling\roi_pooling_2d.py,untyped,0
chainer\functions\pooling\spatial_pyramid_pooling_2d.py,untyped,0
chainer\functions\pooling\unpooling_2d.py,untyped,0
chainer\functions\pooling\unpooling_nd.py,untyped,0
chainer\functions\pooling\upsampling_2d.py,untyped,0
chainer\functions\pooling\__init__.py,untyped,0
chainer\functions\rnn\lstm.py,untyped,0
chainer\functions\rnn\n_step_gru.py,untyped,0
chainer\functions\rnn\n_step_lstm.py,untyped,0
chainer\functions\rnn\n_step_rnn.py,untyped,0
chainer\functions\rnn\slstm.py,untyped,0
chainer\functions\rnn\tree_lstm.py,untyped,0
chainer\functions\rnn\__init__.py,untyped,0
chainer\functions\theano\theano_function.py,untyped,0
chainer\functions\theano\__init__.py,untyped,0
chainer\functions\util\forget.py,untyped,0
chainer\functions\util\__init__.py,untyped,0
chainer\functions\__init__.py,untyped,0
chainer\function_hook.py,untyped,0
chainer\function_hooks\cuda_profile.py,untyped,0
chainer\function_hooks\cupy_memory_profile.py,untyped,0
chainer\function_hooks\debug_print.py,untyped,0
chainer\function_hooks\timer.py,untyped,0
chainer\function_hooks\__init__.py,untyped,0
chainer\function_node.py,untyped,0
chainer\gradient_check.py,untyped,0
chainer\graph_optimizations\static_graph.py,untyped,0
chainer\graph_optimizations\static_graph_utilities.py,untyped,0
chainer\graph_optimizations\__init__.py,untyped,0
chainer\initializer.py,typed,0.0
chainer\initializers\constant.py,untyped,0
chainer\initializers\normal.py,untyped,0
chainer\initializers\orthogonal.py,untyped,0
chainer\initializers\sampling.py,untyped,0
chainer\initializers\uniform.py,untyped,0
chainer\initializers\__init__.py,typed,0.0
chainer\iterators\dali_iterator.py,untyped,0
chainer\iterators\multiprocess_iterator.py,untyped,0
chainer\iterators\multithread_iterator.py,untyped,0
chainer\iterators\order_samplers.py,untyped,0
chainer\iterators\serial_iterator.py,untyped,0
chainer\iterators\_statemachine.py,untyped,0
chainer\iterators\__init__.py,untyped,0
chainer\link.py,typed,0.0
chainer\links\activation\maxout.py,untyped,0
chainer\links\activation\prelu.py,untyped,0
chainer\links\activation\simplified_dropconnect.py,untyped,0
chainer\links\activation\swish.py,untyped,0
chainer\links\activation\__init__.py,untyped,0
chainer\links\caffe\caffe_function.py,untyped,0
chainer\links\caffe\protobuf3\caffe_pb2.py,untyped,0
chainer\links\caffe\protobuf3\__init__.py,untyped,0
chainer\links\caffe\__init__.py,untyped,0
chainer\links\connection\bias.py,untyped,0
chainer\links\connection\bilinear.py,untyped,0
chainer\links\connection\convolution_2d.py,untyped,0
chainer\links\connection\convolution_nd.py,untyped,0
chainer\links\connection\deconvolution_2d.py,untyped,0
chainer\links\connection\deconvolution_nd.py,untyped,0
chainer\links\connection\deformable_convolution_2d.py,untyped,0
chainer\links\connection\depthwise_convolution_2d.py,untyped,0
chainer\links\connection\dilated_convolution_2d.py,untyped,0
chainer\links\connection\embed_id.py,untyped,0
chainer\links\connection\highway.py,untyped,0
chainer\links\connection\inception.py,untyped,0
chainer\links\connection\inceptionbn.py,untyped,0
chainer\links\connection\linear.py,typed,0.0
chainer\links\connection\local_convolution_2d.py,untyped,0
chainer\links\connection\mlp_convolution_2d.py,untyped,0
chainer\links\connection\parameter.py,untyped,0
chainer\links\connection\scale.py,untyped,0
chainer\links\connection\__init__.py,untyped,0
chainer\links\loss\black_out.py,untyped,0
chainer\links\loss\crf1d.py,untyped,0
chainer\links\loss\hierarchical_softmax.py,untyped,0
chainer\links\loss\negative_sampling.py,untyped,0
chainer\links\loss\__init__.py,untyped,0
chainer\links\model\classifier.py,untyped,0
chainer\links\model\vision\googlenet.py,untyped,0
chainer\links\model\vision\resnet.py,untyped,0
chainer\links\model\vision\vgg.py,untyped,0
chainer\links\model\vision\__init__.py,untyped,0
chainer\links\model\__init__.py,untyped,0
chainer\links\normalization\batch_normalization.py,untyped,0
chainer\links\normalization\batch_renormalization.py,untyped,0
chainer\links\normalization\decorrelated_batch_normalization.py,untyped,0
chainer\links\normalization\group_normalization.py,untyped,0
chainer\links\normalization\layer_normalization.py,untyped,0
chainer\links\normalization\__init__.py,untyped,0
chainer\links\rnn\gru.py,untyped,0
chainer\links\rnn\lstm.py,untyped,0
chainer\links\rnn\mgu.py,untyped,0
chainer\links\rnn\n_step_gru.py,untyped,0
chainer\links\rnn\n_step_lstm.py,untyped,0
chainer\links\rnn\n_step_rnn.py,untyped,0
chainer\links\rnn\peephole.py,untyped,0
chainer\links\rnn\tree_lstm.py,untyped,0
chainer\links\rnn\zoneoutlstm.py,untyped,0
chainer\links\rnn\__init__.py,untyped,0
chainer\links\theano\theano_function.py,untyped,0
chainer\links\theano\__init__.py,untyped,0
chainer\links\__init__.py,untyped,0
chainer\link_hook.py,typed,0.0
chainer\link_hooks\spectral_normalization.py,untyped,0
chainer\link_hooks\timer.py,untyped,0
chainer\link_hooks\weight_standardization.py,untyped,0
chainer\link_hooks\__init__.py,untyped,0
chainer\memory_layouts.py,untyped,0
chainer\optimizer.py,untyped,0
chainer\optimizers\adam.py,untyped,0
chainer\optimizers\ada_delta.py,untyped,0
chainer\optimizers\ada_grad.py,untyped,0
chainer\optimizers\corrected_momentum_sgd.py,untyped,0
chainer\optimizers\momentum_sgd.py,untyped,0
chainer\optimizers\msvag.py,untyped,0
chainer\optimizers\nesterov_ag.py,untyped,0
chainer\optimizers\rmsprop.py,untyped,0
chainer\optimizers\rmsprop_graves.py,untyped,0
chainer\optimizers\sgd.py,untyped,0
chainer\optimizers\smorms3.py,untyped,0
chainer\optimizers\__init__.py,untyped,0
chainer\optimizer_hooks\gradient_clipping.py,untyped,0
chainer\optimizer_hooks\gradient_hard_clipping.py,untyped,0
chainer\optimizer_hooks\gradient_lars.py,untyped,0
chainer\optimizer_hooks\gradient_noise.py,untyped,0
chainer\optimizer_hooks\lasso.py,untyped,0
chainer\optimizer_hooks\weight_decay.py,untyped,0
chainer\optimizer_hooks\__init__.py,untyped,0
chainer\reporter.py,untyped,0
chainer\sequential.py,untyped,0
chainer\serializer.py,untyped,0
chainer\serializers\hdf5.py,untyped,0
chainer\serializers\npz.py,untyped,0
chainer\serializers\__init__.py,untyped,0
chainer\testing\array.py,untyped,0
chainer\testing\attr.py,untyped,0
chainer\testing\backend.py,untyped,0
chainer\testing\condition.py,untyped,0
chainer\testing\distribution_test.py,untyped,0
chainer\testing\doctest_helper.py,untyped,0
chainer\testing\function_link.py,untyped,0
chainer\testing\helper.py,untyped,0
chainer\testing\matrix.py,untyped,0
chainer\testing\parameterized.py,typed,0.0
chainer\testing\random.py,untyped,0
chainer\testing\serializer.py,untyped,0
chainer\testing\training.py,untyped,0
chainer\testing\unary_math_function_test.py,untyped,0
chainer\testing\_bundle.py,untyped,0
chainer\testing\_distribution_test.py,untyped,0
chainer\testing\__init__.py,untyped,0
chainer\training\extension.py,untyped,0
chainer\training\extensions\computational_graph.py,untyped,0
chainer\training\extensions\evaluator.py,untyped,0
chainer\training\extensions\exponential_shift.py,untyped,0
chainer\training\extensions\fail_on_nonnumber.py,untyped,0
chainer\training\extensions\inverse_shift.py,untyped,0
chainer\training\extensions\linear_shift.py,untyped,0
chainer\training\extensions\log_report.py,untyped,0
chainer\training\extensions\micro_average.py,untyped,0
chainer\training\extensions\multistep_shift.py,untyped,0
chainer\training\extensions\parameter_statistics.py,untyped,0
chainer\training\extensions\plot_report.py,untyped,0
chainer\training\extensions\polynomial_shift.py,untyped,0
chainer\training\extensions\print_report.py,untyped,0
chainer\training\extensions\progress_bar.py,untyped,0
chainer\training\extensions\snapshot_writers.py,untyped,0
chainer\training\extensions\step_shift.py,untyped,0
chainer\training\extensions\util.py,untyped,0
chainer\training\extensions\value_observation.py,untyped,0
chainer\training\extensions\variable_statistics_plot.py,untyped,0
chainer\training\extensions\variable_unchain.py,untyped,0
chainer\training\extensions\warmup_shift.py,untyped,0
chainer\training\extensions\_snapshot.py,untyped,0
chainer\training\extensions\__init__.py,untyped,0
chainer\training\trainer.py,untyped,0
chainer\training\trigger.py,untyped,0
chainer\training\triggers\early_stopping_trigger.py,untyped,0
chainer\training\triggers\interval_trigger.py,untyped,0
chainer\training\triggers\manual_schedule_trigger.py,untyped,0
chainer\training\triggers\minmax_value_trigger.py,untyped,0
chainer\training\triggers\once_trigger.py,untyped,0
chainer\training\triggers\time_trigger.py,untyped,0
chainer\training\triggers\__init__.py,untyped,0
chainer\training\updater.py,untyped,0
chainer\training\updaters\multiprocess_parallel_updater.py,untyped,0
chainer\training\updaters\parallel_updater.py,untyped,0
chainer\training\updaters\standard_updater.py,untyped,0
chainer\training\updaters\__init__.py,untyped,0
chainer\training\util.py,untyped,0
chainer\training\_updater.py,untyped,0
chainer\training\__init__.py,untyped,0
chainer\types.py,typed,0.0
chainer\utils\argument.py,untyped,0
chainer\utils\array.py,untyped,0
chainer\utils\cache.py,untyped,0
chainer\utils\conv.py,untyped,0
chainer\utils\conv_nd.py,untyped,0
chainer\utils\conv_nd_kernel.py,untyped,0
chainer\utils\error.py,untyped,0
chainer\utils\experimental.py,untyped,0
chainer\utils\imgproc.py,untyped,0
chainer\utils\meta.py,untyped,0
chainer\utils\nondeterministic.py,untyped,0
chainer\utils\precision.py,untyped,0
chainer\utils\sparse.py,untyped,0
chainer\utils\type_check.py,untyped,0
chainer\utils\walker_alias.py,untyped,0
chainer\utils\_collections.py,untyped,0
chainer\utils\__init__.py,untyped,0
chainer\variable.py,typed,0.0
chainer\warnings.py,untyped,0
chainer\_backend.py,untyped,0
chainer\_backprop.py,untyped,0
chainer\_backprop_utils.py,untyped,0
chainer\_environment_check.py,untyped,0
chainer\_runtime_info.py,untyped,0
chainer\_version.py,untyped,0
chainer\__init__.py,untyped,0
